order_id,store_id,product_id,quantity,sale_date
13287,69,558,5,2023-09-07 03:49:00
13287,98,494,7,2023-09-27 05:34:00
13287,14,683,2,2024-02-07 20:54:00
13287,51,243,5,2024-03-05 02:45:00
13287,54,573,2,2024-03-10 13:24:00
13287,87,613,10,2024-05-25 20:55:00
13287,43,881,8,2024-07-08 03:24:00
13287,43,617,2,2024-12-16 21:46:00
13288,55,36,8,2023-01-25 13:08:00
13288,15,763,1,2023-02-25 15:24:00
13288,50,345,6,2023-03-14 19:27:00
13288,10,345,5,2023-03-23 19:40:00
13288,54,165,9,2023-04-27 07:24:00
13288,12,400,5,2023-05-20 01:36:00
13288,75,484,8,2024-01-17 02:26:00
13288,9,747,10,2024-01-22 03:41:00
13288,55,507,8,2024-05-10 16:04:00
13288,24,402,10,2024-05-14 09:10:00
13288,42,292,6,2024-10-31 05:04:00
13288,66,267,7,2024-11-10 10:23:00
13289,68,542,10,2023-05-01 17:22:00
13289,8,636,4,2023-05-20 05:25:00
13289,93,609,1,2023-10-31 22:21:00
13289,41,810,8,2024-02-29 18:10:00
13289,58,548,3,2024-04-02 11:19:00
13289,72,178,10,2024-10-26 03:16:00
13290,37,660,3,2023-05-16 16:55:00
13290,86,598,7,2023-06-27 22:31:00
13290,36,629,7,2024-01-12 21:21:00
13290,75,288,5,2024-02-24 23:57:00
13290,76,672,3,2024-03-07 03:38:00
13290,48,144,1,2024-04-29 04:02:00
13290,3,60,4,2024-08-30 15:00:00
13290,34,354,1,2024-11-24 15:48:00
13291,15,981,7,2023-01-28 21:09:00
13291,38,999,6,2023-12-09 17:48:00
13291,73,866,5,2024-04-12 15:02:00
13291,75,813,1,2024-08-09 03:03:00
13292,19,972,4,2023-01-10 03:17:00
13292,19,395,2,2023-01-20 11:40:00
13292,85,537,9,2023-02-22 03:37:00
13292,58,557,5,2023-06-18 22:50:00
13292,48,481,7,2024-02-26 05:55:00
13292,71,97,8,2024-10-13 14:53:00
13293,45,511,1,2023-03-28 15:01:00
13293,96,987,4,2023-04-16 17:19:00
13293,5,782,2,2023-07-24 05:53:00
13293,3,258,5,2023-09-08 19:35:00
13293,45,499,9,2023-11-20 20:01:00
13293,73,628,4,2024-02-01 16:24:00
13293,70,335,6,2024-02-27 23:57:00
13293,44,372,3,2024-06-04 12:34:00
13293,17,354,2,2024-07-01 01:26:00
13293,76,514,6,2024-08-21 21:43:00
13293,18,863,8,2024-11-11 22:48:00
13293,26,826,9,2024-11-17 16:22:00
13293,33,676,3,2024-11-29 02:39:00
13294,9,644,2,2023-01-09 23:24:00
13294,7,857,5,2023-01-11 23:31:00
13294,35,747,7,2023-03-14 00:22:00
13294,69,205,1,2023-09-01 01:48:00
13294,96,777,4,2023-09-04 14:24:00
13294,48,483,6,2023-11-09 08:15:00
13294,77,113,2,2023-12-20 10:17:00
13294,3,257,7,2024-05-22 19:13:00
13294,22,313,5,2024-12-13 06:08:00
13294,48,555,7,2024-12-21 16:00:00
13295,88,649,10,2023-03-01 04:56:00
13295,18,326,10,2023-03-30 17:13:00
13295,27,141,2,2024-06-07 17:04:00
13295,67,58,5,2024-11-25 23:02:00
13296,60,311,2,2023-08-11 12:59:00
13296,10,324,2,2023-09-08 22:26:00
13296,59,666,5,2023-09-10 10:15:00
13296,2,466,8,2023-11-05 01:58:00
13296,32,919,1,2023-12-04 11:16:00
13296,88,213,10,2024-05-13 09:39:00
13296,52,953,1,2024-06-29 16:50:00
13296,38,736,3,2024-10-03 17:25:00
13297,66,202,7,2023-03-14 10:48:00
13297,37,145,6,2023-07-02 00:48:00
13297,93,618,5,2023-11-25 05:56:00
13297,4,953,2,2024-04-19 02:44:00
13297,3,944,3,2024-08-26 21:52:00
13297,32,542,4,2024-09-17 10:40:00
13298,1,751,8,2023-12-18 12:45:00
13299,31,484,7,2023-04-01 23:32:00
13299,23,755,10,2023-05-11 22:20:00
13299,76,291,9,2023-07-02 11:05:00
13299,77,199,1,2023-09-08 19:32:00
13299,82,261,3,2023-10-30 14:59:00
13299,82,904,5,2024-01-16 23:48:00
13299,71,105,8,2024-02-22 08:44:00
13299,74,455,4,2024-04-16 01:42:00
13299,17,621,5,2024-06-09 12:57:00
13299,47,556,1,2024-09-16 21:36:00
13300,87,405,2,2023-07-03 09:34:00
13300,92,816,3,2023-11-06 16:03:00
13300,37,684,3,2024-06-17 17:36:00
13300,48,98,2,2024-06-20 23:51:00
13300,19,957,9,2024-12-30 12:24:00
13301,42,957,2,2024-12-05 23:02:00
13302,67,905,2,2023-04-24 23:20:00
13303,70,794,4,2023-04-03 20:20:00
13303,17,759,9,2023-04-06 14:46:00
13303,16,4,3,2023-06-25 06:12:00
13303,38,358,7,2023-10-30 01:24:00
13303,80,691,4,2023-12-24 18:55:00
13303,11,543,3,2024-03-07 10:58:00
13303,14,134,1,2024-08-29 05:54:00
13303,36,284,10,2024-09-12 16:14:00
13303,86,990,7,2024-10-17 07:07:00
13303,26,101,5,2024-11-16 06:12:00
13304,47,118,2,2023-03-04 10:43:00
13304,98,126,7,2023-08-29 11:01:00
13304,7,795,3,2023-09-23 03:38:00
13304,74,273,6,2023-11-05 13:58:00
13304,87,857,8,2023-12-07 08:37:00
13304,86,120,3,2024-02-15 23:30:00
13304,36,491,2,2024-11-07 03:47:00
13305,44,325,6,2023-06-25 02:41:00
13305,83,943,1,2023-10-18 13:36:00
13306,90,694,3,2023-03-30 01:48:00
13306,27,655,4,2023-03-31 02:42:00
13306,55,305,10,2023-10-14 14:28:00
13306,14,598,9,2023-11-20 02:26:00
13306,68,5,4,2023-11-26 10:15:00
13306,10,322,7,2023-12-15 16:15:00
13306,67,52,2,2024-02-16 07:08:00
13307,15,944,4,2023-06-21 10:54:00
13307,77,598,2,2023-08-20 18:19:00
13307,19,808,4,2023-11-14 22:23:00
13307,9,572,4,2023-11-28 02:34:00
13307,47,973,3,2023-12-11 18:23:00
13307,84,497,6,2024-01-01 23:05:00
13307,5,178,9,2024-05-05 14:36:00
13307,62,97,4,2024-05-07 02:23:00
13307,30,648,9,2024-07-11 11:42:00
13307,41,64,6,2024-09-12 22:10:00
13307,56,168,9,2024-09-15 01:09:00
13307,18,298,10,2024-09-15 18:53:00
13307,84,962,10,2024-11-12 11:10:00
13308,84,713,6,2023-03-29 05:33:00
13308,59,684,7,2023-10-02 23:18:00
13308,84,360,1,2024-01-06 09:24:00
13308,9,247,6,2024-04-08 19:50:00
13308,45,97,8,2024-06-16 10:39:00
13308,72,677,10,2024-06-17 01:18:00
13308,18,893,8,2024-06-20 18:46:00
13308,62,645,9,2024-07-28 20:06:00
13309,20,446,4,2023-11-25 14:49:00
13309,92,916,2,2023-12-12 13:13:00
13309,50,428,2,2024-12-25 01:45:00
13310,22,765,7,2023-04-05 01:06:00
13310,1,698,8,2023-05-04 00:27:00
13310,83,602,5,2023-06-12 00:43:00
13310,44,143,4,2023-07-14 20:01:00
13310,82,943,2,2023-11-03 11:29:00
13310,17,512,5,2024-03-22 13:09:00
13310,74,754,4,2024-08-30 03:09:00
13310,26,101,9,2024-11-02 13:36:00
13311,58,353,5,2023-06-01 20:48:00
13311,51,701,8,2023-10-29 22:24:00
13311,51,549,5,2024-02-05 05:42:00
13311,81,498,6,2024-03-18 23:55:00
13311,42,191,6,2024-08-25 03:10:00
13311,18,137,7,2024-09-02 03:40:00
13311,52,659,2,2024-12-22 17:45:00
13312,31,188,1,2024-02-01 03:17:00
13312,14,724,6,2024-04-22 07:46:00
13312,48,941,6,2024-06-10 12:50:00
13313,88,465,3,2023-01-22 03:28:00
13313,10,157,2,2023-04-17 11:43:00
13313,40,809,10,2023-06-09 19:26:00
13313,51,211,1,2023-08-27 18:25:00
13313,17,646,5,2024-05-22 12:38:00
13313,6,791,2,2024-06-03 02:05:00
13313,26,253,10,2024-08-26 04:36:00
13314,22,20,2,2023-01-05 04:17:00
13314,90,136,2,2023-06-20 05:37:00
13314,79,633,3,2023-10-01 23:55:00
13314,68,414,2,2023-10-20 10:16:00
13314,89,640,3,2023-12-31 21:00:00
13314,54,842,2,2024-05-16 00:29:00
13314,95,814,10,2024-07-20 03:19:00
13314,66,32,5,2024-08-29 07:28:00
13314,19,108,9,2024-11-08 21:32:00
13314,74,334,4,2024-11-21 11:36:00
13314,53,782,6,2024-12-21 10:11:00
13315,51,751,5,2023-03-29 01:39:00
13315,19,967,4,2023-05-05 01:38:00
13315,73,728,3,2023-12-08 13:43:00
13315,76,276,1,2024-01-13 01:41:00
13315,66,189,5,2024-10-07 22:34:00
13316,73,535,3,2024-01-14 15:26:00
13316,33,458,5,2024-03-10 10:15:00
13316,61,832,4,2024-06-03 20:19:00
13316,23,307,2,2024-07-28 21:48:00
13316,83,416,5,2024-10-25 10:11:00
13316,64,679,4,2024-12-05 01:09:00
13317,28,980,1,2023-04-16 00:16:00
13317,65,692,3,2023-05-22 15:30:00
13317,26,753,6,2023-07-12 07:13:00
13317,54,959,9,2023-10-12 12:41:00
13317,58,665,3,2024-01-10 08:18:00
13317,45,417,10,2024-02-28 18:01:00
13317,86,796,10,2024-03-30 02:13:00
13317,85,737,8,2024-06-01 14:46:00
13317,12,190,6,2024-07-19 08:07:00
13317,87,631,10,2024-08-13 16:39:00
13317,25,385,2,2024-08-19 18:51:00
13317,13,22,3,2024-11-12 16:09:00
13318,10,878,9,2023-04-14 08:39:00
13318,52,297,6,2023-04-17 19:18:00
13318,88,407,3,2023-06-23 22:24:00
13318,99,691,3,2024-10-25 03:27:00
13318,47,943,5,2024-11-01 15:43:00
13319,73,26,3,2023-05-15 12:27:00
13319,49,314,2,2023-06-19 02:50:00
13319,71,164,5,2023-07-19 10:15:00
13319,60,729,10,2024-02-04 13:00:00
13319,11,429,4,2024-08-10 19:27:00
13320,91,173,5,2023-02-04 20:03:00
13320,25,802,3,2024-12-14 21:39:00
13321,74,276,8,2023-03-02 04:42:00
13321,82,527,5,2023-06-08 02:17:00
13321,23,796,1,2023-06-28 00:12:00
13321,40,423,1,2023-10-24 12:02:00
13321,39,518,1,2023-11-20 17:48:00
13321,52,631,9,2024-01-27 09:16:00
13321,5,854,1,2024-03-19 02:14:00
13321,5,229,2,2024-04-20 03:21:00
13321,23,290,6,2024-05-24 05:39:00
13321,75,660,1,2024-06-14 23:35:00
13321,14,185,5,2024-07-27 17:33:00
13321,92,620,7,2024-09-14 04:26:00
13321,5,576,2,2024-10-25 07:51:00
13322,14,959,5,2023-12-21 13:46:00
13323,1,602,6,2023-07-07 19:03:00
13323,29,653,7,2024-03-04 01:58:00
13323,15,981,3,2024-11-22 23:44:00
13323,49,901,10,2024-12-24 06:07:00
13324,27,304,2,2023-01-03 21:05:00
13324,13,764,9,2023-06-18 05:17:00
13324,83,279,3,2023-06-21 08:11:00
13324,80,512,6,2023-10-26 01:17:00
13324,99,900,9,2023-11-10 07:55:00
13324,86,228,1,2024-03-10 23:18:00
13324,48,133,6,2024-04-08 19:38:00
13324,48,103,6,2024-08-13 10:50:00
13325,22,307,8,2024-05-06 07:50:00
13326,66,141,10,2023-01-21 13:07:00
13327,7,407,5,2023-07-23 00:55:00
13327,6,612,8,2023-12-12 23:13:00
13327,63,164,4,2024-08-24 17:14:00
13327,95,60,7,2024-09-09 17:04:00
13327,10,193,7,2024-09-21 17:14:00
13327,20,284,5,2024-12-02 08:25:00
13328,59,865,9,2023-05-11 00:47:00
13328,65,83,6,2023-08-13 22:51:00
13328,2,548,7,2023-09-25 09:36:00
13328,10,794,5,2023-12-19 02:09:00
13328,44,901,3,2024-09-11 20:33:00
13328,73,869,4,2024-09-18 18:35:00
13328,68,664,9,2024-12-18 18:17:00
13329,7,337,4,2023-02-02 21:06:00
13329,76,874,5,2023-04-03 23:38:00
13329,44,134,8,2023-04-06 16:41:00
13329,10,903,8,2023-05-05 01:01:00
13329,27,230,3,2023-06-22 14:21:00
13329,56,440,10,2023-07-03 09:55:00
13329,50,645,3,2023-08-13 02:16:00
13329,23,937,2,2023-08-21 13:16:00
13329,18,700,4,2023-11-01 10:55:00
13329,1,88,3,2024-10-08 21:06:00
13329,17,349,2,2024-10-11 00:33:00
13329,39,675,5,2024-10-31 08:27:00
13330,22,770,1,2023-03-23 12:47:00
13330,24,692,4,2023-04-28 15:17:00
13330,66,541,3,2023-08-30 06:22:00
13330,84,139,8,2024-07-20 17:45:00
13330,83,717,4,2024-11-03 03:10:00
13331,3,324,1,2023-12-18 23:55:00
13331,55,509,2,2024-04-27 05:09:00
13331,21,181,9,2024-05-25 07:22:00
13331,28,117,9,2024-09-06 06:06:00
13331,24,985,3,2024-12-05 06:42:00
13331,87,398,7,2024-12-21 21:58:00
13332,13,351,6,2023-02-17 18:48:00
13332,75,88,10,2023-05-21 16:46:00
13332,19,662,4,2023-07-22 21:48:00
13332,33,588,1,2023-10-31 10:51:00
13333,52,398,4,2023-06-03 23:18:00
13333,71,551,1,2023-10-18 07:27:00
13333,30,226,1,2023-12-28 02:44:00
13333,81,240,8,2024-01-25 00:20:00
13333,86,318,3,2024-02-25 21:53:00
13333,23,542,7,2024-03-20 13:43:00
13333,33,938,7,2024-05-09 10:15:00
13333,64,535,5,2024-08-25 00:06:00
13333,33,392,8,2024-10-16 02:06:00
13333,65,733,10,2024-12-04 23:59:00
13334,34,840,1,2023-02-22 08:22:00
13334,53,117,3,2023-06-04 14:47:00
13334,65,528,4,2023-11-01 03:33:00
13334,10,444,6,2023-11-25 00:19:00
13334,56,842,5,2023-12-06 22:18:00
13334,49,283,2,2023-12-09 23:12:00
13334,43,967,1,2023-12-31 14:22:00
13334,34,922,1,2024-02-23 22:24:00
13334,97,522,8,2024-03-23 02:03:00
13334,28,139,2,2024-03-26 04:31:00
13334,64,455,5,2024-04-16 08:51:00
13334,50,246,4,2024-07-18 04:56:00
13334,98,626,10,2024-09-26 15:22:00
13335,70,547,1,2023-01-09 03:20:00
13335,58,123,1,2023-02-17 19:15:00
13335,15,718,5,2023-04-03 10:25:00
13335,79,392,7,2023-09-11 04:42:00
13335,61,76,1,2024-02-07 11:43:00
13335,72,286,9,2024-06-17 04:50:00
13335,34,281,5,2024-08-01 00:20:00
13335,56,522,1,2024-08-21 05:38:00
13335,55,518,10,2024-11-11 20:30:00
13336,93,579,9,2023-01-07 21:20:00
13336,20,893,6,2023-05-11 13:46:00
13336,65,851,9,2023-07-26 14:07:00
13336,59,503,3,2023-12-22 23:39:00
13336,4,49,5,2024-05-27 22:59:00
13337,73,262,4,2023-12-02 09:07:00
13337,95,90,8,2023-12-14 08:58:00
13337,25,415,4,2024-05-01 01:44:00
13338,89,564,10,2023-05-30 21:10:00
13338,79,952,7,2024-09-19 06:08:00
13338,80,803,10,2024-10-17 11:11:00
13339,49,20,6,2023-01-19 19:39:00
13339,98,723,8,2023-05-09 15:17:00
13339,80,514,1,2023-05-15 06:15:00
13339,5,590,5,2023-05-31 18:00:00
13339,7,578,1,2023-11-09 17:01:00
13339,16,54,10,2024-02-07 21:28:00
13339,84,598,7,2024-04-08 06:48:00
13339,47,583,6,2024-05-16 19:51:00
13339,87,430,3,2024-08-28 10:15:00
13339,31,544,6,2024-10-14 02:43:00
13339,7,950,5,2024-10-21 14:42:00
13339,25,983,10,2024-11-15 10:10:00
13340,67,291,4,2023-02-26 03:06:00
13340,36,650,1,2023-07-22 22:34:00
13340,98,365,9,2023-10-19 17:28:00
13340,53,600,5,2023-11-25 02:39:00
13340,53,345,8,2024-05-12 23:44:00
13340,5,976,6,2024-08-10 04:32:00
13340,59,574,2,2024-08-18 11:04:00
13340,97,619,6,2024-08-27 04:28:00
13340,83,138,10,2024-09-17 22:22:00
13341,82,567,5,2023-02-09 01:47:00
13341,10,884,10,2023-03-12 09:08:00
13341,3,595,8,2023-05-08 16:25:00
13341,1,976,2,2023-05-17 03:33:00
13341,99,885,2,2023-06-28 15:23:00
13341,35,67,8,2023-07-19 07:01:00
13341,46,784,6,2023-10-22 20:26:00
13341,26,22,9,2023-11-28 04:21:00
13341,91,177,7,2024-01-30 16:16:00
13341,63,566,7,2024-06-26 05:59:00
13341,49,398,3,2024-10-25 02:18:00
13342,60,86,4,2023-05-03 23:58:00
13342,5,510,6,2023-09-03 06:56:00
13342,34,516,9,2024-05-13 19:06:00
13342,23,752,4,2024-10-19 21:07:00
13343,58,532,8,2023-05-20 12:32:00
13343,19,299,7,2023-07-11 01:26:00
13343,93,292,2,2024-06-10 01:01:00
13343,25,157,10,2024-08-26 02:28:00
13343,52,645,8,2024-09-28 13:21:00
13343,41,81,1,2024-10-18 06:07:00
13344,50,36,8,2023-01-15 15:58:00
13344,24,775,2,2023-01-25 08:21:00
13344,78,869,8,2023-03-25 02:14:00
13344,82,627,7,2023-07-28 10:22:00
13344,50,646,10,2023-09-09 09:46:00
13344,98,654,4,2023-11-30 10:14:00
13344,60,938,6,2024-03-28 13:36:00
13344,77,31,2,2024-05-01 13:55:00
13344,98,936,8,2024-08-16 20:25:00
13344,5,142,6,2024-09-19 19:12:00
13345,93,702,10,2023-02-19 15:47:00
13345,38,992,6,2023-04-04 15:23:00
13345,30,880,2,2023-12-20 12:58:00
13345,76,76,6,2024-04-08 14:47:00
13345,25,185,8,2024-07-01 11:04:00
13345,87,77,8,2024-07-27 10:07:00
13345,27,444,2,2024-09-26 14:48:00
13345,44,282,4,2024-12-14 06:50:00
13346,9,869,9,2023-01-11 01:20:00
13346,36,761,6,2023-01-23 22:32:00
13346,97,892,4,2023-09-21 16:11:00
13346,70,847,9,2023-10-18 00:04:00
13346,34,235,3,2024-09-13 08:14:00
13346,89,271,4,2024-10-06 15:21:00
13347,40,897,2,2023-01-18 18:44:00
13347,18,988,5,2023-12-01 10:57:00
13347,83,389,1,2024-05-15 17:55:00
13348,79,679,6,2024-02-02 05:12:00
13348,53,993,3,2024-05-03 19:43:00
13349,90,132,9,2023-05-04 16:40:00
13349,46,184,9,2023-05-09 14:09:00
13349,4,588,8,2023-12-07 08:28:00
13349,36,281,10,2024-03-30 23:52:00
13349,14,638,4,2024-04-21 23:48:00
13349,70,912,6,2024-11-17 14:26:00
13350,2,732,7,2023-06-08 13:02:00
13350,19,921,8,2024-02-01 20:10:00
13350,41,689,5,2024-03-10 08:51:00
13350,16,739,9,2024-10-09 18:55:00
13351,96,312,9,2023-03-06 07:29:00
13351,66,457,9,2024-07-05 08:02:00
13351,21,679,5,2024-08-22 16:02:00
13352,89,410,4,2023-03-26 18:26:00
13352,16,490,7,2023-03-28 05:23:00
13352,88,280,10,2023-07-02 19:39:00
13352,70,1,2,2023-08-18 06:34:00
13352,67,762,9,2023-09-08 22:40:00
13352,54,333,4,2023-11-23 13:48:00
13352,60,800,5,2024-03-01 06:07:00
13352,24,645,5,2024-03-13 18:13:00
13352,94,813,3,2024-06-18 14:30:00
13352,28,835,3,2024-08-22 23:28:00
13353,48,568,6,2023-02-08 03:42:00
13353,48,689,7,2023-03-09 02:09:00
13353,60,842,5,2023-03-25 11:57:00
13353,91,466,1,2023-07-16 11:24:00
13353,95,746,4,2023-08-26 22:52:00
13353,69,38,8,2023-09-19 23:19:00
13353,47,162,6,2024-03-24 17:22:00
13353,29,544,6,2024-09-28 20:01:00
13354,44,20,1,2023-10-21 17:38:00
13354,44,562,5,2024-04-21 04:38:00
13355,70,424,3,2023-01-30 13:45:00
13355,52,568,2,2023-02-06 05:18:00
13355,30,208,1,2023-04-02 15:54:00
13355,7,326,4,2023-04-08 15:22:00
13355,5,585,6,2023-05-06 20:08:00
13355,13,940,2,2023-05-23 19:16:00
13355,52,691,10,2023-07-13 09:12:00
13355,3,741,1,2023-07-18 22:54:00
13355,92,156,7,2024-02-29 20:25:00
13355,2,990,6,2024-05-11 12:42:00
13355,41,382,2,2024-06-07 07:19:00
13355,70,993,9,2024-06-25 12:34:00
13355,5,325,9,2024-10-21 12:34:00
13356,55,10,8,2023-11-03 01:49:00
13357,98,521,10,2023-07-24 00:22:00
13357,41,648,5,2023-08-23 12:49:00
13357,71,970,6,2024-03-18 22:47:00
13358,79,126,6,2023-01-16 12:00:00
13358,53,294,10,2023-02-10 14:07:00
13358,88,412,4,2024-01-03 09:48:00
13359,14,81,10,2024-06-06 11:11:00
13359,14,149,5,2024-10-25 05:47:00
13360,27,644,7,2023-01-26 15:39:00
13360,74,960,3,2024-05-28 17:33:00
13360,8,164,3,2024-08-28 10:22:00
13360,78,944,1,2024-09-13 18:47:00
13360,5,241,2,2024-11-23 11:08:00
13361,72,772,8,2023-01-22 20:05:00
13361,16,55,1,2023-03-22 08:08:00
13361,75,640,4,2023-06-30 21:37:00
13361,38,961,10,2023-07-05 14:59:00
13361,52,730,1,2024-05-25 16:00:00
13362,73,875,10,2023-03-19 20:29:00
13362,84,741,9,2023-04-05 20:12:00
13362,65,484,2,2023-05-21 13:14:00
13362,39,522,5,2023-08-28 19:44:00
13362,56,441,8,2023-09-04 12:26:00
13362,33,829,6,2023-12-07 05:52:00
13362,31,628,1,2024-02-23 05:53:00
13362,49,257,6,2024-04-19 08:15:00
13362,62,413,5,2024-07-02 13:49:00
13362,51,909,3,2024-07-17 04:33:00
13362,83,241,6,2024-07-21 22:16:00
13362,48,526,6,2024-09-02 01:05:00
13362,92,5,5,2024-11-24 23:20:00
13363,66,913,7,2023-03-27 02:45:00
13363,76,851,3,2023-05-06 20:48:00
13363,63,479,8,2023-05-18 09:30:00
13363,70,218,8,2023-05-30 04:44:00
13363,41,342,6,2023-06-19 06:33:00
13363,86,411,7,2023-07-25 19:14:00
13363,83,550,8,2024-01-18 04:07:00
13363,5,973,5,2024-02-17 10:34:00
13363,16,632,4,2024-03-15 01:25:00
13363,75,689,8,2024-04-30 17:41:00
13363,15,201,6,2024-05-19 17:25:00
13363,5,178,7,2024-07-01 14:19:00
13363,95,634,10,2024-11-02 04:29:00
13364,18,164,6,2023-03-04 23:46:00
13364,34,275,10,2023-05-15 21:42:00
13364,29,763,2,2024-01-16 01:24:00
13364,47,731,2,2024-04-16 15:49:00
13364,40,201,4,2024-07-11 06:24:00
13364,95,619,6,2024-07-22 08:46:00
13364,18,534,10,2024-07-24 03:34:00
13364,51,473,8,2024-10-12 03:47:00
13364,40,579,10,2024-12-21 13:58:00
13365,98,104,8,2023-07-21 10:23:00
13365,67,275,6,2024-06-24 04:52:00
13366,36,250,3,2024-04-08 11:20:00
13367,73,992,4,2023-11-03 10:35:00
13367,78,218,2,2024-07-08 02:12:00
13367,61,421,1,2024-09-18 21:04:00
13367,72,863,7,2024-11-19 12:05:00
13368,89,620,4,2023-04-17 09:52:00
13368,46,637,1,2023-07-31 12:44:00
13368,92,57,3,2023-09-18 21:11:00
13368,34,224,1,2023-09-27 18:35:00
13368,38,616,10,2023-10-21 21:55:00
13368,26,695,9,2023-10-29 02:21:00
13368,61,827,7,2023-11-15 10:38:00
13368,79,7,4,2024-02-13 23:28:00
13368,80,264,8,2024-02-20 05:41:00
13368,84,255,9,2024-04-18 05:50:00
13368,74,248,1,2024-07-05 18:26:00
13369,13,517,4,2023-01-26 15:09:00
13369,90,295,5,2023-03-13 20:23:00
13369,45,556,10,2023-08-23 12:44:00
13369,20,606,10,2023-08-23 21:13:00
13369,17,882,8,2023-11-02 04:43:00
13369,47,261,5,2024-01-27 13:35:00
13369,24,749,1,2024-02-13 18:20:00
13369,96,423,10,2024-03-20 10:04:00
13369,44,44,9,2024-04-09 04:01:00
13369,81,888,7,2024-04-21 11:25:00
13369,52,970,2,2024-04-22 13:16:00
13369,36,808,6,2024-08-05 06:56:00
13369,31,330,10,2024-08-28 23:29:00
13370,6,327,9,2024-04-29 00:49:00
13370,11,247,10,2024-05-09 18:16:00
13371,10,436,6,2023-06-21 05:08:00
13371,15,983,1,2023-10-13 17:43:00
13371,64,291,3,2023-12-01 17:00:00
13371,4,681,5,2023-12-11 00:48:00
13371,9,708,8,2024-01-17 05:29:00
13372,61,473,7,2023-12-02 17:20:00
13372,84,248,9,2024-02-12 21:45:00
13372,70,760,5,2024-06-12 18:46:00
13372,35,919,9,2024-07-30 20:43:00
13372,59,693,6,2024-10-28 02:13:00
13373,41,334,2,2023-01-17 08:43:00
13373,80,480,4,2023-01-20 06:58:00
13373,2,955,6,2023-02-09 02:14:00
13373,41,466,9,2023-02-28 06:56:00
13373,97,629,10,2023-08-05 10:46:00
13373,90,246,2,2023-08-20 06:05:00
13373,77,616,1,2023-10-17 03:57:00
13373,52,113,6,2024-03-16 13:21:00
13373,27,959,5,2024-06-04 21:40:00
13374,40,152,2,2023-09-16 23:42:00
13374,81,429,2,2024-08-03 15:36:00
13375,91,418,1,2023-05-25 14:46:00
13375,99,997,6,2024-04-26 02:27:00
13375,55,143,10,2024-07-14 20:56:00
13375,73,884,3,2024-08-22 05:44:00
13375,57,442,5,2024-11-26 18:26:00
13376,91,214,2,2023-01-17 06:04:00
13376,40,69,10,2023-03-25 01:54:00
13376,83,419,8,2023-06-30 14:11:00
13376,12,785,5,2023-08-26 00:13:00
13376,53,870,10,2024-08-26 16:11:00
13376,5,350,1,2024-12-31 17:28:00
13377,76,537,9,2023-02-28 02:42:00
13377,51,796,7,2023-03-18 09:08:00
13377,23,380,4,2023-06-08 15:43:00
13377,29,834,6,2023-11-06 19:44:00
13377,11,299,3,2024-04-04 07:18:00
13378,76,850,4,2023-03-02 09:12:00
13378,34,67,2,2023-03-23 05:18:00
13378,34,638,3,2023-04-27 22:21:00
13378,20,793,3,2023-06-30 17:12:00
13378,86,700,1,2023-07-06 07:44:00
13378,36,866,9,2023-12-16 17:25:00
13378,97,334,4,2023-12-16 23:53:00
13378,43,935,1,2024-01-03 09:11:00
13378,14,264,2,2024-03-21 19:27:00
13378,30,285,3,2024-06-13 16:34:00
13378,73,677,5,2024-09-09 20:05:00
13378,99,891,10,2024-10-08 23:56:00
13378,92,995,5,2024-10-28 07:11:00
13379,67,206,2,2023-03-23 02:48:00
13380,96,18,9,2023-08-11 08:18:00
13380,3,423,6,2023-09-14 08:00:00
13380,48,787,8,2024-07-14 00:32:00
13380,94,106,4,2024-09-12 04:59:00
13380,38,772,4,2024-10-09 17:09:00
13380,91,215,8,2024-11-14 00:07:00
13381,11,354,4,2023-05-16 15:40:00
13382,13,232,8,2023-03-07 01:16:00
13382,4,829,4,2023-03-31 15:45:00
13382,8,19,9,2023-05-11 06:19:00
13382,42,670,2,2023-05-29 04:04:00
13382,32,591,4,2023-10-18 04:52:00
13382,87,622,9,2024-03-09 14:55:00
13382,93,991,8,2024-05-02 18:03:00
13382,76,581,7,2024-06-02 07:54:00
13382,86,637,1,2024-08-18 02:39:00
13382,46,422,8,2024-08-27 16:28:00
13382,31,946,10,2024-09-05 22:26:00
13383,47,815,8,2023-07-01 08:46:00
13384,60,195,3,2023-03-14 12:46:00
13384,21,945,1,2023-04-07 04:12:00
13384,26,259,2,2023-04-08 06:42:00
13384,24,642,4,2023-09-10 03:39:00
13384,56,800,8,2023-12-05 04:56:00
13384,47,418,8,2023-12-26 09:10:00
13384,91,985,5,2024-02-20 07:29:00
13384,49,682,1,2024-05-07 06:20:00
13384,42,706,4,2024-06-13 04:43:00
13384,64,826,7,2024-06-26 21:08:00
13384,9,663,6,2024-12-11 04:58:00
13384,65,826,7,2024-12-31 01:36:00
13385,16,446,5,2023-01-07 07:43:00
13385,15,7,3,2023-07-12 09:54:00
13385,32,4,6,2023-12-27 04:36:00
13385,17,649,7,2024-10-31 05:17:00
13386,92,177,6,2023-09-27 20:27:00
13386,42,907,10,2023-10-10 13:07:00
13386,84,539,6,2023-12-25 21:59:00
13386,66,581,5,2024-03-14 16:11:00
13386,74,676,5,2024-10-04 22:08:00
13387,12,326,8,2023-06-16 01:53:00
13387,63,294,2,2023-10-10 01:42:00
13387,93,742,7,2024-03-27 23:00:00
13387,16,139,10,2024-10-22 16:49:00
13387,19,73,7,2024-12-29 05:53:00
