,date,store_number,item_number,quantity,order_number
88341,2024-07-10 00:16:00,69,33,5,12725
88342,2023-01-04 16:18:00,95,325,4,12726
88343,2023-02-03 10:19:00,82,346,7,12726
88344,2023-05-29 22:23:00,60,531,6,12726
88345,2023-06-07 02:05:00,29,433,7,12726
88346,2023-08-25 22:54:00,89,510,9,12726
88347,2023-09-03 22:47:00,89,494,7,12726
88348,2024-01-17 22:01:00,86,714,6,12726
88349,2024-04-03 16:38:00,19,786,3,12726
88350,2024-04-22 04:11:00,5,546,10,12726
88351,2024-05-05 02:49:00,40,258,10,12726
88352,2024-06-14 11:19:00,20,222,2,12726
88353,2024-08-01 20:46:00,4,500,3,12726
88354,2023-05-01 10:50:00,39,856,5,12727
88355,2023-08-24 21:24:00,60,9,4,12727
88356,2023-11-25 01:21:00,16,707,5,12727
88357,2024-07-02 16:26:00,95,38,1,12727
88358,2024-10-16 05:21:00,39,552,8,12727
88359,2023-01-20 19:02:00,27,20,5,12728
88360,2024-02-26 17:50:00,44,164,3,12728
88361,2024-03-21 16:28:00,87,478,7,12728
88362,2024-11-23 06:24:00,23,630,2,12728
88363,2024-12-29 09:40:00,2,677,9,12728
88364,2024-12-31 13:28:00,72,235,8,12728
88365,2023-01-24 00:05:00,38,428,10,12729
88366,2023-04-22 11:49:00,68,476,3,12729
88367,2023-07-31 17:51:00,47,411,6,12729
88368,2024-02-11 21:09:00,99,890,1,12729
88369,2024-07-29 19:05:00,75,672,8,12729
88370,2024-08-16 01:10:00,67,862,3,12729
88371,2023-04-13 12:18:00,69,208,5,12730
88372,2023-06-24 02:02:00,60,332,7,12730
88373,2023-08-05 15:54:00,46,615,1,12730
88374,2024-04-19 00:59:00,4,460,3,12730
88375,2024-12-18 02:10:00,3,236,4,12730
88376,2023-04-06 05:07:00,87,955,7,12731
88377,2023-04-09 15:24:00,89,3,5,12731
88378,2024-09-08 22:26:00,48,177,10,12731
88379,2023-01-10 08:25:00,53,15,7,12732
88380,2023-01-28 11:08:00,50,807,6,12732
88381,2023-03-10 11:35:00,5,268,2,12732
88382,2023-06-25 06:23:00,89,220,9,12732
88383,2023-12-06 23:06:00,49,528,2,12732
88384,2024-01-12 07:27:00,64,700,10,12732
88385,2024-05-29 09:52:00,20,391,8,12732
88386,2024-08-02 14:11:00,74,97,2,12732
88387,2023-04-08 10:21:00,64,560,2,12733
88388,2023-04-07 08:18:00,88,164,5,12734
88389,2023-04-08 10:46:00,3,552,5,12734
88390,2023-05-21 07:19:00,90,759,5,12734
88391,2023-06-22 17:35:00,88,446,6,12734
88392,2023-12-15 19:10:00,42,306,5,12734
88393,2024-10-04 22:07:00,94,354,4,12734
88394,2023-08-15 21:44:00,38,560,8,12735
88395,2023-09-04 21:21:00,9,664,4,12736
88396,2024-11-21 06:47:00,80,760,7,12736
88397,2024-12-17 18:07:00,61,723,7,12736
88398,2023-04-06 15:46:00,12,643,3,12737
88399,2023-04-16 13:49:00,64,657,1,12737
88400,2023-07-27 04:24:00,75,384,1,12737
88401,2023-11-19 05:35:00,28,391,8,12737
88402,2023-12-25 07:21:00,64,418,9,12737
88403,2024-01-19 08:59:00,83,871,4,12737
88404,2024-02-29 11:57:00,62,607,1,12737
88405,2024-07-26 10:03:00,53,592,4,12737
88406,2024-10-12 14:57:00,87,60,1,12737
88407,2023-07-07 07:00:00,45,523,1,12738
88408,2024-01-10 16:28:00,57,874,1,12738
88409,2024-02-01 17:01:00,39,939,3,12738
88410,2024-10-14 06:20:00,49,876,4,12738
88411,2024-03-11 22:56:00,91,64,1,12739
88412,2023-02-22 20:25:00,23,732,7,12740
88413,2023-04-07 23:57:00,18,753,5,12740
88414,2023-07-06 22:32:00,63,395,4,12740
88415,2023-10-28 10:25:00,18,307,9,12740
88416,2023-12-19 12:36:00,22,596,5,12740
88417,2024-01-08 17:26:00,88,800,4,12740
88418,2024-01-15 23:01:00,95,46,3,12740
88419,2024-09-02 14:23:00,45,186,1,12740
88420,2024-10-13 16:26:00,41,313,3,12740
88421,2023-02-10 09:17:00,75,904,7,12741
88422,2024-01-12 11:44:00,66,353,2,12741
88423,2024-07-20 18:50:00,65,52,2,12741
88424,2024-10-07 22:46:00,97,504,10,12741
88425,2024-10-13 10:54:00,99,348,3,12741
88426,2024-10-23 07:08:00,56,94,8,12741
88427,2024-11-15 10:23:00,64,205,1,12741
88428,2023-10-08 22:52:00,98,138,10,12742
88429,2023-10-15 21:25:00,9,367,3,12742
88430,2024-05-25 14:09:00,91,704,1,12742
88431,2024-10-17 09:50:00,4,749,7,12742
88432,2023-04-11 05:31:00,2,645,5,12743
88433,2023-07-08 23:58:00,60,475,9,12743
88434,2023-12-09 18:31:00,27,478,1,12743
88435,2023-12-18 07:16:00,47,768,5,12743
88436,2024-02-27 02:22:00,79,745,6,12743
88437,2024-03-06 15:03:00,96,625,5,12743
88438,2024-04-28 22:27:00,94,374,4,12743
88439,2024-07-09 14:33:00,48,688,10,12743
88440,2024-08-04 00:21:00,23,661,10,12743
88441,2024-08-15 04:11:00,71,448,5,12743
88442,2024-12-29 11:47:00,61,720,7,12743
88443,2023-02-11 03:00:00,99,59,9,12744
88444,2023-06-24 18:54:00,9,928,5,12744
88445,2023-09-05 15:25:00,93,655,2,12744
88446,2023-12-16 22:32:00,30,772,3,12744
88447,2024-01-23 21:34:00,53,140,1,12744
88448,2024-02-03 12:50:00,58,712,8,12744
88449,2024-04-25 22:00:00,23,426,2,12744
88450,2024-06-09 16:23:00,50,25,6,12744
88451,2024-06-15 23:10:00,91,376,7,12744
88452,2024-10-13 22:45:00,67,606,6,12744
88453,2024-12-30 02:38:00,6,541,3,12744
88454,2023-01-13 19:33:00,11,424,2,12745
88455,2023-03-26 17:09:00,94,887,8,12745
88456,2023-05-30 01:54:00,35,944,7,12745
88457,2023-06-09 12:24:00,52,363,2,12745
88458,2023-06-09 18:43:00,66,803,1,12745
88459,2023-07-07 01:59:00,53,453,10,12745
88460,2023-10-03 16:57:00,61,472,7,12745
88461,2023-12-04 21:30:00,3,844,8,12745
88462,2024-01-01 14:33:00,76,223,1,12745
88463,2024-05-14 21:51:00,89,581,9,12745
88464,2024-06-01 19:44:00,39,433,2,12745
88465,2023-01-15 07:39:00,31,893,4,12746
88466,2023-02-15 22:29:00,16,974,7,12746
88467,2023-03-24 11:56:00,7,700,2,12746
88468,2023-08-30 04:16:00,12,222,2,12746
88469,2023-09-08 16:44:00,77,793,5,12746
88470,2023-09-16 18:22:00,51,950,1,12746
88471,2023-09-23 05:57:00,87,486,6,12746
88472,2023-11-09 13:01:00,88,220,9,12746
88473,2024-11-12 23:50:00,72,103,8,12746
88474,2023-06-19 18:23:00,36,311,1,12747
88475,2024-01-28 15:47:00,87,249,3,12747
88476,2023-02-16 14:14:00,68,230,6,12748
88477,2024-02-18 09:48:00,77,22,8,12748
88478,2024-04-24 06:19:00,72,314,2,12748
88479,2024-05-29 05:14:00,51,922,6,12748
88480,2024-08-12 22:12:00,88,989,3,12748
88481,2023-04-01 18:23:00,57,369,3,12749
88482,2023-08-18 12:25:00,2,72,10,12749
88483,2023-12-23 10:46:00,79,782,3,12749
88484,2024-02-16 08:34:00,16,983,10,12749
88485,2024-03-09 01:31:00,71,821,2,12749
88486,2024-06-06 02:34:00,19,735,5,12749
88487,2024-07-18 15:57:00,13,955,6,12749
88488,2024-08-13 17:39:00,81,349,8,12749
88489,2024-09-17 11:39:00,1,255,7,12749
88490,2024-11-01 18:00:00,87,562,3,12749
88491,2023-04-05 02:36:00,12,791,9,12750
88492,2023-04-12 02:04:00,97,790,1,12750
88493,2023-05-02 03:56:00,17,6,4,12750
88494,2023-06-30 18:00:00,66,199,7,12750
88495,2023-07-07 07:50:00,20,308,2,12750
88496,2023-08-06 08:07:00,92,508,9,12750
88497,2023-10-10 05:37:00,45,734,5,12750
88498,2024-02-06 23:08:00,68,883,10,12750
88499,2024-03-02 11:55:00,26,754,7,12750
88500,2024-08-19 23:31:00,34,559,2,12750
88501,2024-08-25 11:59:00,15,319,10,12750
88502,2023-04-18 15:22:00,33,297,7,12751
88503,2023-09-07 01:55:00,16,291,10,12751
88504,2023-12-21 01:05:00,85,963,3,12751
88505,2024-03-29 03:29:00,20,922,2,12751
88506,2024-09-26 16:48:00,73,815,10,12751
88507,2024-10-07 14:48:00,83,170,4,12751
88508,2023-04-04 02:53:00,33,419,8,12752
88509,2023-07-16 09:59:00,33,605,8,12752
88510,2023-08-11 23:58:00,5,330,3,12752
88511,2024-01-06 08:19:00,66,414,7,12752
88512,2024-06-26 09:31:00,96,667,3,12752
88513,2024-07-20 20:33:00,5,101,3,12752
88514,2024-07-29 12:31:00,30,941,7,12752
88515,2023-02-24 22:23:00,22,109,7,12753
88516,2023-04-20 23:06:00,40,942,5,12753
88517,2023-08-02 20:55:00,54,624,3,12753
88518,2023-11-25 04:12:00,13,886,7,12753
88519,2024-03-13 21:33:00,45,295,1,12753
88520,2024-07-25 18:53:00,16,360,7,12753
88521,2024-09-14 15:41:00,53,145,7,12753
88522,2024-10-29 12:39:00,37,737,7,12753
88523,2024-11-26 04:16:00,52,130,6,12753
88524,2023-02-27 12:02:00,24,200,9,12754
88525,2023-12-10 08:33:00,55,799,7,12754
88526,2024-02-29 13:09:00,51,478,10,12754
88527,2024-03-06 04:17:00,57,690,2,12754
88528,2024-06-04 03:00:00,35,303,4,12754
88529,2024-06-04 12:28:00,56,331,5,12754
88530,2024-07-12 20:16:00,51,833,1,12754
88531,2024-11-12 00:13:00,88,291,3,12754
88532,2024-11-23 14:43:00,42,173,2,12754
88533,2024-12-04 22:01:00,14,849,10,12754
88534,2023-08-03 17:49:00,2,724,9,12755
88535,2023-08-19 12:04:00,34,398,9,12755
88536,2023-08-26 01:01:00,54,931,6,12755
88537,2023-10-28 23:39:00,54,990,8,12755
88538,2023-11-27 06:28:00,58,21,6,12755
88539,2023-11-28 23:49:00,91,176,9,12755
88540,2024-01-03 07:08:00,55,86,1,12755
88541,2024-01-09 17:04:00,98,48,6,12755
88542,2024-02-08 19:03:00,59,478,5,12755
88543,2024-06-17 12:39:00,86,892,5,12755
88544,2024-07-23 12:55:00,54,86,7,12755
88545,2024-08-09 19:34:00,32,466,5,12755
88546,2024-02-16 22:36:00,4,784,5,12756
88547,2023-10-09 06:41:00,82,753,7,12757
88548,2024-01-16 17:42:00,81,478,7,12757
88549,2024-02-09 22:01:00,67,871,3,12757
88550,2024-02-15 04:52:00,55,424,4,12757
88551,2024-02-21 00:14:00,96,128,7,12757
88552,2024-05-26 16:07:00,77,22,9,12757
88553,2024-07-04 06:34:00,82,68,8,12757
88554,2024-08-12 00:03:00,79,434,7,12757
88555,2024-08-26 02:21:00,71,584,8,12757
88556,2023-06-24 17:00:00,49,655,6,12758
88557,2023-08-25 09:19:00,46,86,5,12758
88558,2023-11-26 11:26:00,58,775,4,12758
88559,2024-05-04 09:01:00,96,200,6,12758
88560,2024-05-19 18:18:00,55,909,4,12758
88561,2024-11-04 00:09:00,57,881,3,12758
88562,2023-03-04 09:40:00,47,241,10,12759
88563,2023-04-21 06:07:00,82,212,8,12759
88564,2023-09-30 07:07:00,63,768,8,12759
88565,2023-10-19 16:28:00,22,694,7,12759
88566,2023-11-22 21:03:00,10,124,8,12759
88567,2024-02-05 21:59:00,88,623,10,12759
88568,2024-03-24 06:40:00,20,344,2,12759
88569,2024-11-09 03:58:00,57,557,5,12759
88570,2023-01-25 15:50:00,71,921,4,12760
88571,2023-02-22 17:57:00,52,670,4,12760
88572,2023-05-05 04:02:00,11,951,1,12760
88573,2023-08-31 22:19:00,27,842,6,12760
88574,2024-03-05 16:58:00,67,609,3,12760
88575,2024-07-14 11:52:00,20,832,1,12760
88576,2024-09-05 15:25:00,90,16,7,12760
88577,2023-03-24 18:10:00,6,817,10,12761
88578,2023-11-23 23:50:00,1,949,5,12761
88579,2023-12-01 05:35:00,12,875,6,12761
88580,2023-12-24 21:14:00,29,754,10,12761
88581,2023-03-18 10:59:00,67,173,10,12762
88582,2023-03-23 13:19:00,57,856,3,12762
88583,2023-03-25 03:37:00,9,232,3,12762
88584,2023-06-08 11:50:00,39,46,7,12762
88585,2023-09-13 21:55:00,65,449,4,12762
88586,2023-11-29 13:43:00,76,972,6,12762
88587,2023-12-11 08:16:00,56,896,10,12762
88588,2024-05-03 18:48:00,72,155,5,12762
88589,2024-11-28 11:25:00,66,68,10,12762
88590,2024-02-29 15:22:00,52,127,10,12763
88591,2024-06-26 09:13:00,41,956,7,12763
88592,2024-12-05 15:43:00,40,783,5,12763
88593,2023-03-19 10:18:00,64,584,10,12764
88594,2023-03-22 17:41:00,26,997,10,12764
88595,2023-07-20 14:41:00,73,497,1,12764
88596,2024-01-01 13:38:00,74,27,4,12764
88597,2024-09-08 00:36:00,56,854,5,12764
88598,2023-04-24 01:08:00,8,551,2,12765
88599,2023-05-12 06:55:00,95,768,4,12765
88600,2023-08-04 14:31:00,20,174,6,12765
88601,2023-12-10 00:35:00,60,406,1,12765
88602,2024-03-30 20:32:00,78,214,7,12765
88603,2024-05-05 21:56:00,49,86,8,12765
88604,2024-08-12 09:26:00,63,734,4,12765
88605,2023-12-01 09:32:00,50,832,5,12766
88606,2024-06-10 13:04:00,26,4,2,12766
88607,2024-07-10 08:43:00,71,741,4,12766
88608,2024-09-09 16:50:00,67,68,9,12766
88609,2024-09-18 04:44:00,91,826,6,12766
88610,2024-12-10 22:49:00,96,872,9,12767
88611,2023-01-23 02:40:00,79,778,2,12768
88612,2023-01-27 23:30:00,83,202,5,12768
88613,2023-03-23 08:12:00,46,460,1,12768
88614,2023-07-08 09:47:00,72,818,3,12768
88615,2023-09-04 13:58:00,35,533,4,12768
88616,2023-09-30 23:30:00,83,489,10,12768
88617,2024-01-16 12:26:00,84,194,7,12768
88618,2024-05-15 04:04:00,49,106,6,12768
88619,2023-06-13 22:30:00,67,940,3,12769
88620,2023-10-05 13:55:00,50,82,3,12769
88621,2024-02-12 14:21:00,85,942,9,12769
88622,2023-02-27 19:10:00,89,32,1,12770
88623,2023-03-19 01:07:00,66,443,9,12770
88624,2023-06-28 03:25:00,83,412,5,12770
88625,2023-08-27 05:03:00,54,187,8,12770
88626,2023-11-08 07:32:00,33,621,9,12770
88627,2024-03-03 17:59:00,70,280,1,12770
88628,2024-04-24 14:37:00,1,85,8,12770
88629,2024-06-07 01:03:00,6,662,7,12770
88630,2024-09-05 07:46:00,41,706,10,12770
88631,2024-10-01 21:24:00,10,251,5,12770
88632,2024-10-09 07:27:00,67,881,8,12770
88633,2024-11-09 13:43:00,56,700,10,12770
88634,2023-09-15 08:03:00,8,576,3,12771
88635,2023-11-15 01:15:00,50,196,7,12771
88636,2024-01-16 06:56:00,79,747,1,12771
88637,2023-05-22 06:10:00,29,353,5,12772
88638,2023-05-22 07:40:00,4,474,4,12772
88639,2023-10-07 05:12:00,70,57,1,12772
88640,2023-11-20 22:43:00,15,816,4,12772
88641,2024-03-29 20:24:00,47,261,5,12772
88642,2024-05-30 01:12:00,44,823,6,12772
88643,2024-06-16 06:27:00,57,817,8,12772
88644,2024-06-26 01:51:00,14,90,10,12772
88645,2024-09-15 23:58:00,26,4,10,12773
88646,2023-02-05 03:06:00,29,53,4,12774
88647,2023-03-23 14:52:00,41,219,1,12774
88648,2023-03-25 19:01:00,38,826,2,12774
88649,2023-04-07 10:39:00,28,267,5,12774
88650,2023-04-15 06:42:00,50,294,9,12774
88651,2023-05-12 07:45:00,25,487,4,12774
88652,2023-08-24 19:33:00,99,230,3,12774
88653,2024-01-27 17:48:00,21,539,5,12774
88654,2024-03-20 17:37:00,50,804,1,12774
88655,2024-04-26 10:39:00,22,828,10,12774
88656,2024-07-30 06:26:00,89,7,10,12774
88657,2024-11-06 22:23:00,69,495,3,12774
88658,2023-07-16 21:30:00,91,239,2,12775
88659,2023-08-16 22:19:00,43,869,10,12775
88660,2023-11-24 16:37:00,43,308,8,12775
88661,2024-03-09 05:30:00,30,216,9,12775
88662,2024-05-19 22:06:00,17,229,6,12775
88663,2024-07-06 06:57:00,66,493,6,12775
88664,2024-08-15 05:31:00,35,588,9,12775
88665,2024-12-15 11:17:00,74,201,1,12775
88666,2024-12-27 04:42:00,18,593,7,12775
88667,2023-02-07 05:22:00,66,304,8,12776
88668,2023-03-06 08:08:00,15,476,6,12776
88669,2023-08-09 19:52:00,4,11,7,12776
88670,2023-01-06 09:10:00,1,171,7,12777
88671,2023-02-13 10:05:00,46,166,5,12777
88672,2023-05-12 15:57:00,30,422,6,12777
88673,2023-11-28 11:15:00,15,78,5,12777
88674,2024-02-12 23:06:00,86,643,10,12777
88675,2024-05-21 20:52:00,56,137,8,12777
88676,2024-07-08 19:52:00,54,984,7,12777
88677,2023-09-22 15:18:00,34,998,10,12778
88678,2024-03-02 10:17:00,42,980,6,12778
88679,2024-11-08 14:17:00,44,161,2,12778
88680,2023-09-15 11:19:00,93,425,1,12779
88681,2023-10-11 10:43:00,32,569,6,12779
88682,2023-12-11 04:01:00,53,690,6,12779
88683,2024-04-30 13:07:00,58,416,1,12779
88684,2024-06-04 22:52:00,21,406,4,12779
88685,2023-07-11 14:15:00,6,259,8,12780
88686,2024-01-23 03:05:00,30,813,3,12780
88687,2024-08-22 13:34:00,8,473,9,12780
88688,2023-02-08 18:24:00,70,752,7,12781
88689,2023-05-23 05:24:00,75,635,1,12781
88690,2023-06-06 20:26:00,30,560,2,12781
88691,2023-08-03 09:41:00,27,305,9,12781
88692,2023-08-16 03:12:00,97,497,7,12781
88693,2023-09-10 06:47:00,19,327,1,12781
88694,2023-10-25 19:27:00,67,869,8,12781
88695,2024-01-11 11:20:00,30,227,9,12781
88696,2024-01-28 12:48:00,36,464,5,12781
88697,2024-04-18 23:57:00,65,369,5,12781
88698,2024-08-25 06:42:00,68,340,7,12781
88699,2024-10-05 11:41:00,81,211,1,12781
88700,2024-12-19 23:45:00,39,269,3,12781
88701,2023-02-16 23:39:00,96,188,1,12782
88702,2023-04-05 16:47:00,43,847,1,12782
88703,2023-06-15 11:43:00,13,312,7,12782
88704,2023-09-23 11:22:00,57,411,1,12782
88705,2023-10-21 07:40:00,92,387,7,12782
88706,2024-01-31 17:15:00,11,748,4,12782
88707,2024-02-10 17:16:00,84,20,1,12782
88708,2024-07-26 20:23:00,1,408,3,12782
88709,2023-04-03 04:50:00,92,750,8,12783
88710,2023-12-07 23:15:00,93,915,5,12783
88711,2024-05-22 05:38:00,65,583,8,12783
88712,2023-02-14 15:33:00,18,703,10,12784
88713,2023-04-06 06:33:00,16,278,9,12784
88714,2023-09-14 23:13:00,63,305,10,12784
88715,2023-09-22 20:50:00,34,700,2,12784
88716,2023-12-19 20:57:00,73,802,4,12784
88717,2024-01-16 03:24:00,88,714,4,12784
88718,2024-04-28 20:49:00,49,435,2,12784
88719,2024-06-17 07:29:00,11,312,10,12784
88720,2023-03-14 19:43:00,4,666,10,12785
88721,2023-03-27 12:22:00,22,841,8,12785
88722,2023-05-09 23:54:00,96,302,5,12785
88723,2023-05-10 08:24:00,33,111,6,12785
88724,2023-06-12 14:24:00,89,664,8,12785
88725,2023-06-25 17:18:00,27,651,9,12785
88726,2023-12-08 12:39:00,45,763,4,12785
88727,2024-01-20 04:21:00,80,266,7,12785
88728,2024-07-04 08:13:00,6,295,10,12785
88729,2024-07-21 08:00:00,33,993,8,12785
88730,2024-08-21 00:25:00,57,40,2,12785
88731,2024-10-22 22:16:00,37,746,9,12785
88732,2024-11-02 05:46:00,68,946,5,12785
88733,2023-01-06 21:32:00,58,413,3,12786
88734,2023-01-12 14:39:00,62,321,8,12786
88735,2023-01-19 22:01:00,16,787,7,12787
88736,2023-01-23 03:29:00,74,819,1,12787
88737,2023-03-22 02:58:00,70,457,8,12787
88738,2023-04-12 23:55:00,96,253,9,12787
88739,2023-10-22 15:52:00,51,456,3,12787
88740,2024-07-04 16:26:00,75,10,2,12787
88741,2024-08-02 04:52:00,55,759,4,12787
88742,2024-12-10 17:58:00,55,94,1,12787
88743,2023-02-06 01:50:00,8,680,8,12788
88744,2023-08-01 00:37:00,38,672,4,12788
88745,2024-05-04 02:20:00,60,468,6,12788
88746,2024-05-29 12:02:00,30,108,4,12788
88747,2023-03-11 13:54:00,44,251,1,12789
88748,2023-05-30 22:11:00,46,518,5,12789
88749,2023-09-28 19:07:00,76,40,5,12789
88750,2023-11-30 06:10:00,64,749,2,12789
88751,2024-03-06 05:47:00,90,606,5,12789
88752,2024-03-31 11:17:00,73,674,6,12789
88753,2024-04-08 05:08:00,84,602,9,12789
88754,2023-01-01 10:36:00,87,826,4,12790
88755,2023-01-21 12:56:00,86,751,10,12790
88756,2023-11-12 15:57:00,95,684,6,12790
88757,2024-04-17 21:14:00,59,830,10,12790
88758,2024-05-10 05:25:00,27,3,6,12790
88759,2024-07-03 17:26:00,84,844,4,12790
88760,2023-06-11 07:54:00,7,121,8,12791
88761,2024-11-22 07:43:00,41,605,10,12791
88762,2023-06-19 19:29:00,47,242,8,12792
88763,2024-05-09 23:47:00,46,93,5,12792
88764,2024-06-28 12:57:00,91,205,5,12792
88765,2024-09-10 15:07:00,29,775,1,12792
88766,2024-10-03 21:55:00,86,760,2,12792
88767,2024-10-20 18:45:00,69,582,6,12792
88768,2024-11-21 11:57:00,41,57,3,12792
88769,2024-12-24 07:50:00,90,810,1,12792
88770,2023-02-09 17:32:00,64,134,8,12793
88771,2023-04-14 21:42:00,88,719,9,12793
88772,2023-06-19 15:35:00,61,596,3,12793
88773,2024-03-09 21:48:00,2,782,6,12793
88774,2024-07-01 18:47:00,60,368,4,12793
88775,2024-09-11 07:51:00,94,584,7,12793
88776,2024-11-14 08:56:00,18,300,7,12793
88777,2023-09-13 13:10:00,62,139,8,12794
88778,2023-10-02 22:25:00,6,111,4,12794
88779,2023-01-01 06:17:00,2,668,8,12795
88780,2023-01-11 20:45:00,71,902,9,12796
88781,2023-02-13 04:42:00,98,335,10,12796
88782,2023-05-05 01:16:00,4,733,10,12797
88783,2023-07-02 19:47:00,61,898,7,12797
88784,2023-10-01 17:20:00,6,876,3,12797
88785,2023-11-03 05:37:00,34,307,4,12797
88786,2023-11-12 22:38:00,45,277,1,12797
88787,2023-12-10 17:05:00,26,484,2,12797
88788,2024-03-31 15:57:00,47,655,9,12797
88789,2023-11-15 19:48:00,89,642,6,12798
88790,2024-02-23 09:39:00,27,696,9,12798
88791,2024-08-17 19:50:00,94,445,8,12798
88792,2024-10-08 07:47:00,80,576,9,12798
88793,2024-01-19 03:20:00,97,201,10,12799
88794,2024-04-03 11:21:00,62,306,5,12799
88795,2024-05-01 19:02:00,30,588,10,12799
88796,2024-09-29 17:57:00,28,437,4,12799
88797,2023-08-08 07:42:00,45,200,7,12800
88798,2023-09-18 09:12:00,98,693,7,12800
88799,2024-04-21 18:53:00,59,58,5,12800
88800,2024-05-11 09:44:00,27,473,2,12800
88801,2024-05-16 19:44:00,83,348,1,12800
88802,2024-06-10 00:07:00,38,672,8,12800
88803,2023-08-28 17:36:00,14,581,5,12801
88804,2023-10-04 14:40:00,81,203,3,12801
88805,2024-01-25 22:19:00,22,779,5,12801
88806,2024-06-07 00:40:00,40,247,6,12801
88807,2023-03-11 12:55:00,97,46,10,12802
88808,2023-04-02 06:16:00,60,119,6,12802
88809,2023-07-12 04:02:00,78,690,8,12802
88810,2023-08-22 18:04:00,91,84,8,12802
88811,2024-06-06 15:36:00,9,140,10,12802
88812,2024-11-09 15:20:00,91,930,3,12802
88813,2024-12-26 16:30:00,37,138,1,12802
88814,2023-01-02 17:36:00,18,481,2,12803
88815,2023-01-30 22:56:00,43,687,8,12803
88816,2023-03-16 22:46:00,50,58,8,12803
88817,2023-10-07 05:09:00,18,200,1,12803
88818,2024-02-20 01:57:00,43,677,5,12803
88819,2023-02-10 00:54:00,79,421,10,12804
88820,2023-03-01 23:17:00,70,505,10,12804
88821,2023-05-09 14:05:00,49,34,6,12804
88822,2023-10-05 16:24:00,28,371,5,12804
88823,2023-11-08 01:13:00,22,62,2,12804
88824,2024-08-08 14:55:00,59,677,10,12804
88825,2023-04-27 00:39:00,80,16,5,12805
88826,2023-09-23 18:26:00,53,83,6,12805
88827,2024-03-15 02:00:00,68,122,5,12805
88828,2024-04-14 19:54:00,46,713,8,12805
88829,2024-06-21 05:40:00,3,70,10,12805
88830,2024-08-09 05:34:00,41,346,6,12805
88831,2024-08-28 14:21:00,61,434,2,12805
88832,2024-09-04 07:52:00,72,676,1,12805
88833,2023-03-12 06:47:00,96,92,8,12806
88834,2023-07-01 18:19:00,95,304,8,12806
88835,2023-10-12 00:11:00,39,174,6,12806
88836,2023-11-02 11:30:00,72,723,3,12806
88837,2024-02-20 23:08:00,46,121,1,12806
88838,2024-10-05 15:21:00,54,919,3,12806
88839,2023-03-11 10:53:00,39,797,8,12807
88840,2023-10-17 07:21:00,59,657,6,12807
88841,2024-02-11 04:45:00,82,229,6,12807
88842,2024-07-03 21:47:00,9,839,8,12807
88843,2024-09-21 06:27:00,64,645,1,12807
88844,2023-03-28 17:30:00,88,971,7,12808
88845,2023-07-18 06:37:00,67,690,8,12808
88846,2024-01-10 04:31:00,47,809,5,12808
88847,2024-10-27 21:23:00,37,595,9,12808
88848,2023-01-25 07:41:00,35,827,6,12809
88849,2023-02-05 19:31:00,9,717,9,12809
88850,2023-02-10 09:02:00,73,79,10,12809
88851,2023-04-19 00:44:00,47,403,7,12809
88852,2023-09-10 06:46:00,88,286,9,12809
88853,2024-01-20 14:27:00,53,862,4,12809
88854,2024-02-23 00:46:00,70,70,3,12809
88855,2024-04-01 07:02:00,57,698,9,12809
88856,2023-02-18 22:49:00,70,13,3,12810
88857,2023-12-09 10:44:00,39,109,7,12810
88858,2024-07-15 23:40:00,71,342,2,12810
88859,2024-08-13 02:07:00,67,733,5,12810
88860,2024-11-12 08:27:00,35,179,5,12810
88861,2024-11-13 22:12:00,88,938,2,12810
88862,2023-03-04 13:56:00,42,770,9,12811
88863,2023-06-28 18:00:00,56,367,5,12811
88864,2023-08-26 17:07:00,56,738,3,12811
88865,2023-09-13 12:21:00,97,526,9,12811
88866,2023-09-25 21:15:00,39,361,5,12811
88867,2023-12-14 01:59:00,79,478,5,12811
88868,2024-01-28 04:50:00,54,72,6,12811
88869,2024-03-07 21:38:00,33,238,3,12811
88870,2024-04-18 06:15:00,60,750,7,12811
88871,2024-04-30 23:11:00,82,724,9,12811
88872,2024-10-10 12:41:00,11,368,10,12811
88873,2024-10-11 06:14:00,6,790,8,12811
88874,2023-01-12 09:19:00,51,793,3,12812
88875,2023-01-20 20:45:00,41,309,4,12812
88876,2023-03-19 14:25:00,97,487,5,12812
88877,2023-06-07 15:14:00,49,460,3,12812
88878,2023-07-07 22:56:00,37,438,10,12812
88879,2023-07-17 06:36:00,33,163,7,12812
88880,2023-08-28 04:38:00,82,657,3,12812
88881,2023-09-02 04:10:00,71,227,6,12812
88882,2023-11-17 00:41:00,98,224,8,12812
88883,2024-01-18 00:53:00,63,331,2,12812
88884,2024-03-04 18:57:00,30,272,3,12812
88885,2023-06-28 12:59:00,18,96,7,12813
88886,2023-07-18 19:27:00,7,961,2,12813
88887,2024-10-04 11:40:00,92,542,1,12813
88888,2023-01-15 20:13:00,37,635,4,12814
88889,2023-04-23 18:19:00,3,966,3,12814
88890,2023-05-17 02:28:00,41,322,6,12814
88891,2023-08-19 01:23:00,92,289,1,12814
88892,2023-08-20 06:22:00,11,644,10,12814
88893,2023-11-08 07:07:00,50,374,5,12814
88894,2023-12-15 12:03:00,90,289,2,12814
88895,2024-06-05 16:09:00,39,530,9,12814
88896,2024-07-01 14:43:00,75,794,5,12814
88897,2024-11-28 17:23:00,40,968,7,12814
88898,2024-12-18 10:53:00,29,395,1,12814
88899,2023-04-09 19:38:00,8,313,6,12815
